PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Ticket_A,Ticket_AS,Ticket_C,Ticket_CA,Ticket_CASOTON,Ticket_FC,Ticket_FCC,Ticket_Fa,Ticket_LINE,Ticket_NUM,Ticket_PC,Ticket_PP,Ticket_PPP,Ticket_SC,Ticket_SCA,Ticket_SCAH,Ticket_SCAHBasle,Ticket_SCOW,Ticket_SCPARIS,Ticket_SCParis,Ticket_SOC,Ticket_SOP,Ticket_SOPP,Ticket_SOTONO,Ticket_SOTONOQ,Ticket_SP,Ticket_STONO,Ticket_SWPP,Ticket_WC,Ticket_WEP
-1.507651865469482,0,0.7372810452296835,-0.09223900357033417,-0.4742788222764234,-0.4734077245683898,-0.502581702925434,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.5037661647852822,1,-1.3548126213297054,-1.8996511302980545,0.4325504280418025,2.007805702434171,-0.08963374221329785,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4998804641010826,0,0.7372810452296835,-1.4381842043250195,4.059867429314706,2.007805702434171,0.29572908222032107,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4959947634168829,0,0.7372810452296835,-0.5921615067077887,-0.4742788222764234,-0.4734077245683898,-0.502581702925434,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4921090627326832,1,-1.3548126213297054,0.6384169625536379,-0.4742788222764234,-0.4734077245683898,0.9618131286303883,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4882233620484835,0,0.7372810452296835,1.176795042855512,0.4325504280418025,-0.4734077245683898,1.0317418918109011,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4843376613642838,0,0.7372810452296835,-1.9765622846268935,2.246208928678254,2.007805702434171,-0.08661523445011025,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4804519606800841,0,0.7372810452296835,5.438162427277604e-05,-0.4742788222764234,-0.4734077245683898,-0.09022134505786503,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4765662599958844,1,0.7372810452296835,5.438162427277604e-05,0.4325504280418025,0.7671989889328905,-0.34126057402963506,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4726805593116847,1,-1.3548126213297054,-0.05378342640591458,-0.4742788222764234,-0.4734077245683898,-0.43676213497987365,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.468794858627485,0,0.7372810452296835,-0.8228949696943062,-0.4742788222764234,-0.4734077245683898,-0.4838850658402499,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.4649091579432854,1,-1.3548126213297054,-0.9767172783519845,3.15303817899648,2.007805702434171,-0.48857985158126105,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4610234572590857,0,0.7372810452296835,-0.2845168893924321,1.3393796783600282,-0.4734077245683898,-0.4737388550789219,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.457137756574886,0,0.7372810452296835,0.1769500365806029,-0.4742788222764234,-0.4734077245683898,-0.43676213497987365,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4532520558906863,0,-1.3548126213297054,-1.0536284326808236,4.059867429314706,2.007805702434171,0.29572908222032107,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4493663552064866,0,0.7372810452296835,-0.6690726610366279,-0.4742788222764234,-0.4734077245683898,0.8310111255589249,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.445480654522287,0,0.7372810452296835,-0.2845168893924321,0.4325504280418025,-0.4734077245683898,-0.3571902456652305,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4415949538380872,1,0.7372810452296835,0.1769500365806029,-0.4742788222764234,-0.4734077245683898,0.48882906084695926,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4377092531538873,0,0.7372810452296835,-0.36142804372127124,-0.4742788222764234,-0.4734077245683898,-0.49411378248043836,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4338235524696876,0,0.7372810452296835,5.438162427277604e-05,-0.4742788222764234,-0.4734077245683898,-0.4891674544258282,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.429937851785488,0,0.7372810452296835,5.438162427277604e-05,-0.4742788222764234,-0.4734077245683898,-0.48606442844527137,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4260521511012882,1,0.7372810452296835,-2.220370643849314,-0.4742788222764234,2.007805702434171,-0.06447951085340105,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4221664504170886,1,-1.3548126213297054,0.023127727922924578,-0.4742788222764234,-0.4734077245683898,-0.39701844943123665,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4182807497328889,0,0.7372810452296835,-0.5921615067077887,-0.4742788222764234,-0.4734077245683898,-0.4669472126117498,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4143950490486892,1,0.7372810452296835,-0.05378342640591458,-0.4742788222764234,-0.4734077245683898,-0.4568855200677911,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
